"GeneSymbol","baseMean","logFC","lfcSE","stat","PValue","FDR","Bonferroni_pvalue"
"SC5D",1103.95853507336,-0.798512667030561,0.159686516210333,-5.00050151998301,5.71813772882912e-07,6.2016142581294e-06,0.0108581717332736
"SCD",8549.92285236544,-1.86317578739253,0.372666329121742,-4.99958177542752,5.74548010119649e-07,6.22756818807242e-06,0.010910092164162
"P4HA3",167.900278544691,1.70411009745009,0.340867187737713,4.99933745092927,5.75276459621819e-07,6.23176333381428e-06,0.0109239246917587
"P2RX5",251.695517422723,2.18318730757165,0.436798214571347,4.99815987048877,5.78799901661633e-07,6.26409919645767e-06,0.0109908313326527
"SQLE",1229.67589537652,-1.02681463653773,0.205440560370637,-4.99811057118053,5.78947863059448e-07,6.26409919645767e-06,0.0109936409716359
"TOR2A",394.726623433286,-0.651956557367876,0.13047307812477,-4.99686653168722,5.82693675679123e-07,6.30089316479326e-06,0.0110647702074709
"SLC1A5",3357.38117925622,-0.828473263131483,0.165822028371257,-4.99615926345215,5.84833671446045e-07,6.32028952333017e-06,0.011105406587089
"ATOSB",1226.78396316315,-0.519576694329089,0.104038632582358,-4.99407461855849,5.91185390167103e-07,6.38515202764505e-06,0.0112260193738831
"TM4SF4",9.26110631171572,-1.99571393587651,0.399658916367882,-4.99354287904709,5.92816164622119e-07,6.39897897862067e-06,0.0112569861500094
"DTNA",725.401166310418,0.740216529134627,0.148249658896856,4.99304035262321,5.94361331353334e-07,6.41140568539605e-06,0.0112863273210685
"MGP",17740.6068667041,1.11930724023188,0.224181928985866,4.99285221291164,5.94940820991948e-07,6.41140568539605e-06,0.0112973312498161
"WNT7A",93.7965465002988,-1.91349398375887,0.383248670932196,-4.99282614367474,5.95021159867469e-07,6.41140568539605e-06,0.0112988568047234
"EPHX2",534.434151404904,0.837252218468888,0.167699589854712,4.99257165264536,5.9580598718302e-07,6.41607473985349e-06,0.0113137598906184
"LRCH4",2051.65772166689,-0.600084774821729,0.120206279015395,-4.99212503487337,5.97185728824104e-07,6.42714098362404e-06,0.0113399598046409
"RTN4",5450.4636487585,-0.683289016833586,0.136887260544077,-4.9916187534016,5.98753514867982e-07,6.44021679840028e-06,0.0113697304938281
"TNFRSF1B",4002.98623449048,-0.983095436806727,0.196954034710951,-4.99149681421613,5.99131712579909e-07,6.44048948746824e-06,0.0113769120901799
"CASR",5.94192477704548,2.6377973972232,0.528542167839173,4.9907037843494,6.01596940678235e-07,6.4606182594655e-06,0.011423724306539
"POGK",2056.82961356839,-0.521831673628258,0.104561833041129,-4.99065154512928,6.01759675332693e-07,6.4606182594655e-06,0.0114268144748925
"ODF1",1.62475860955705,3.66148721910176,0.733683631584339,4.99055323231763,6.02066052668099e-07,6.4606182594655e-06,0.0114326322741145
"GRB2",5280.21581947168,-0.554003974761656,0.11101893144979,-4.99017570721451,6.03243951691122e-07,6.46945467110343e-06,0.0114549993986627
"PIK3AP1",1131.73288245259,-1.38160514656216,0.276948842753912,-4.9886655341247,6.0797802825517e-07,6.51639632985415e-06,0.0115448947785374
"CARD16",613.745646148903,-0.950006357498354,0.19044335660425,-4.98839326526106,6.08835335649372e-07,6.52175550563848e-06,0.0115611741886459
"NLGN3",114.804522505971,0.867560096296773,0.173928647141648,4.98802302297118,6.10003006976821e-07,6.52820327113562e-06,0.0115833470994828
"CD200R1L",9.18594235047621,2.58218439688156,0.517681836828211,4.98797565064745,6.10152565636189e-07,6.52820327113562e-06,0.0115861870688656
