"GeneSymbol","logFC","logCPM","F","PValue","FDR","Bonferroni_pvalue"
"SLC31A1",0.214666466820346,4.83114724994775,6.08886296767646,0.0148812729039504,0.0259850683840523,1
"KLHL11",0.631944634456379,0.642423552697468,6.08862395535263,0.0148996472379884,0.0260136774513103,1
"OCLN",0.756879569200533,1.89585601779049,6.0830493595505,0.0149319721229381,0.0260666322488047,1
"TESK2",0.257426557749971,4.00183095992178,6.07813015600374,0.0149679711307677,0.0261256736857149,1
"DNAAF10",-0.214787405856607,1.81074339732523,6.07838167711054,0.014969791142488,0.0261256736857149,1
"HERC1",-0.215043972671565,6.0468411587307,6.07749578741021,0.0149729440257192,0.0261276873719826,1
"EOLA1",-0.121427406343258,4.32324781078389,6.07514203059638,0.0149921086115376,0.0261576371048988,1
"SNF8",0.240155261598725,5.80548469832103,6.07424804908952,0.0149992570941332,0.0261666164202244,1
"RPAP2",0.249346537654489,3.50118269542675,6.07156613682605,0.0150213495804885,0.0262016600850107,1
"YES1",0.359395262635796,1.2871963798025,6.07068055578159,0.0150363653943901,0.0262243522424177,1
"ARMC7",0.265607069215445,5.12566220121389,6.06530608896855,0.0150719783502037,0.02628295624245,1
"UROS",-0.226794568380013,4.57808181830319,6.06442110936211,0.0150792322171716,0.0262920977959489,1
"CCAR1",0.275053592750145,4.36105530414638,6.0640822782707,0.0150820247941283,0.0262934592582708,1
"DAPK2",0.386117745932173,6.36336428289457,6.0596631628747,0.0151180161576027,0.0263526902080378,1
"RBBP9",-0.279542852186989,2.46127078383444,6.05929840506095,0.0151225675085387,0.0263571085926925,1
"SLC28A2",0.333145487426401,0.685493068983792,6.05719861658707,0.0151541569574456,0.0264086441911751,1
"ANKRD10",0.206352979078187,5.50371881757921,6.05409378572432,0.0151636351580187,0.0264216386502205,1
"SLC25A22",-0.191476779943261,4.2963942848215,6.05064212582303,0.0151920682354892,0.026467652870947,1
"MPHOSPH10",-0.211942494085009,3.83607497590009,6.04868861648729,0.0152082379733652,0.0264922924579347,1
"MIGA1",0.248046762129312,2.63820623649671,6.04805596673134,0.0152144376715578,0.0264995602834836,1
"ACLY",-0.208387921462639,6.13782177516961,6.04741579143738,0.0152185005383571,0.0265031048682648,1
"CENPV",-0.323198827346718,1.81261567865495,6.04402773777538,0.01525053239808,0.026555350178911,1
"EFCAB14",-0.154697143141441,6.32528977144675,6.04053970831237,0.0152752205716985,0.026594795906767,1
"TNRC6B",0.276031748795556,5.56579546734569,6.03850308593697,0.0152920725210417,0.0266205897509343,1
"SNX15",-0.175456415323748,4.25420541867555,6.03112942022205,0.015353316844916,0.0267236451142699,1
"ADGRE1",0.58694348744721,6.23133963650858,6.03074132257369,0.0153564283204177,0.0267255017507137,1
"PALS2",-0.334753704683689,1.08554473844703,6.03102264599327,0.015364329176078,0.0267356919626333,1
"GFOD2",0.270214095049012,5.1657036284501,6.02795566377542,0.0153796240237083,0.0267587441413562,1
"TOX4",0.179052025155756,6.48414623131406,6.02765795866678,0.0153820754915776,0.0267594471815412,1
"TBC1D32",0.35526706182623,0.334082198687858,6.0283038141522,0.0153974385682267,0.0267826087419115,1
"ARFGAP1",-0.174733769209576,6.88713694441435,6.02076253950303,0.0154395934407989,0.0268523601159336,1
"CARS2",0.266111756277919,7.34500894346793,6.0179700703811,0.0154629504809452,0.0268894043089348,1
"AQP3",-0.335752552278625,5.51541903305792,6.01440550945881,0.0154928331311474,0.0269377848907938,1
"PLAA",0.166362127388887,4.05863644300268,6.01069414211534,0.0155241356551955,0.0269886210446136,1
"SELENOH",0.29684014080876,5.4258064603292,6.00832561709795,0.0155439183074821,0.0270194191087633,1
"MDM1",0.334148936413031,3.08240752060533,6.00637177278803,0.0155609835217617,0.0270454859879555,1
"PIM2",0.236331016307062,7.83087853591594,5.99678784690734,0.0156413314746991,0.0271815187307961,1
"PTGFRN",0.476665062634519,0.68708151837083,5.99760430656138,0.0156506016927326,0.0271940127790502,1
"AQP6",-0.300462906459079,0.119908621834273,5.99553971732954,0.0156736485183948,0.02723043814109,1
"NEK6",0.305773402717297,4.51330653996063,5.99252755862286,0.0156775440970777,0.027233586037853,1
"SLC27A4",-0.209169282619118,4.19644979746816,5.99196414937167,0.0156823780835531,0.0272383629969487,1
"MAX",0.16140037122306,7.44507549955516,5.98716268912286,0.0157230959815309,0.0273054563484732,1
"POLR2L",0.366773626008168,5.87337539644515,5.98490206696391,0.0157423658298377,0.0273352891452078,1
"TXNL1",0.235861519477925,5.12484329006059,5.97790016188996,0.0158022301816129,0.027435593580457,1
"RBM27",0.320326002902016,3.29596431820166,5.97154002024504,0.0158572162460983,0.0275274028870374,1
"TXK",-0.433715981286791,3.40030439871644,5.97032827159984,0.0158675941656226,0.0275417603910607,1
"RILPL1",0.353603103091187,3.03682850409721,5.96835730795767,0.0158848123165573,0.0275679852579212,1
"XRCC2",0.291299323913329,0.661220709562065,5.96420242549462,0.0159364846797236,0.0276539902766844,1
"MLH3",-0.223700873438234,3.40559640767323,5.96130942853384,0.0159453354262975,0.0276656755637472,1
"AP1M2",0.630289463354083,1.72193846673301,5.95940377494412,0.0159664322693504,0.0276986023042753,1
"GPAT2",-0.556010918166837,1.58297971240382,5.95725815619161,0.0159859066798091,0.0277281937845832,1
"KCNK7",0.409068805215201,1.53570859717072,5.9570791932625,0.0159877328508507,0.0277281937845832,1
"TICAM1",0.240321885297571,4.79434890790887,5.95565311416295,0.0159939530441104,0.0277353013515354,1
