"GeneSymbol","logFC","logCPM","F","PValue","FDR","Bonferroni_pvalue"
"CSRNP1",2.28912616831669,6.77446817090162,61.6859049879385,1.76257166173759e-09,6.84089313353592e-07,3.42044656676796e-05
"TIMM10",3.61107758455021,6.81193917634152,61.450370321796,1.84625767063739e-09,7.02519144242925e-07,3.58284763563892e-05
"RPS10",-2.01434939277892,7.02616886023224,61.0939262714059,1.97696920193315e-09,7.37789698706051e-07,3.83650643327146e-05
"SHISA5",1.80643646355089,10.1263795913694,60.7844476813437,2.0998306239149e-09,7.68854963918727e-07,4.07493130876926e-05
"RPS25",-1.83261240581374,8.2775125455513,60.6785887181697,2.14374199889948e-09,7.70397356123024e-07,4.16014572306433e-05
"RPS21",-1.99047113141504,6.70710366773925,60.52376623941,2.21005328235744e-09,7.79787163589608e-07,4.28882939974284e-05
"SEPTIN4",4.31426547338498,5.70892710836173,60.0593514523418,2.45281982851419e-09,8.40904427960382e-07,4.75994215921463e-05
"SAMD4A",2.75036104669317,4.02831336329745,60.0238596698155,2.4835785237468e-09,8.40904427960382e-07,4.81963248318303e-05
"SPATS2L",4.28117475940667,6.53685075325299,59.8876215951653,2.51326686703608e-09,8.40904427960382e-07,4.87724568217022e-05
"TMEM140",2.28039229349526,7.48223414795458,59.753903728136,2.57113675644113e-09,8.4568609992367e-07,4.98954798954965e-05
"FBXO39",3.85711161458508,1.33301864039324,52.9872374693054,3.02737975975851e-09,9.79155526964562e-07,5.87493316178737e-05
"PLAGL2",1.0311751804502,6.15289134041334,58.8064624460373,3.10318912328202e-09,9.87221116826409e-07,6.0220488126411e-05
"UBE2L6",2.41076508607801,9.12346511474086,58.6396365141125,3.20792156947858e-09,1.0040794512468e-06,6.22529259773013e-05
"TOR1B",2.25054232776899,6.59590596592491,58.4249789472165,3.34950131556282e-09,1.03175273856845e-06,6.50004225298122e-05
"RPSA",-1.59165173239988,8.84348539983299,58.2876942656615,3.4420839258109e-09,1.04370438537947e-06,6.67970806642862e-05
"RPL11",-2.08968231967099,8.88624857273145,58.1242064855806,3.55692255981426e-09,1.06193291070393e-06,6.90256391957556e-05
"RUBCN",1.73170246135635,7.05029652844086,57.8984143756878,3.7224412052314e-09,1.09451051558668e-06,7.22376940287206e-05
"RPLP0",-1.54913289379936,9.18670255425799,57.4577790686807,4.06846572975156e-09,1.17839770076954e-06,7.89526459515589e-05
"ATP5PO",-1.67265591681069,5.19172419848307,57.2879135866839,4.21427606605794e-09,1.19902523627481e-06,8.17822413379203e-05
"OAS1",3.16454762095505,9.63428941975821,57.2269526437639,4.26325576125743e-09,1.19902523627481e-06,8.27327413029617e-05
"BATF2",3.58462156929397,6.63479653287088,56.8406795688192,4.61656005086103e-09,1.27984234781442e-06,8.95889643470091e-05
"RPS3",-1.48067646059845,9.62341679386792,56.6699934336624,4.77480041135559e-09,1.30506727863052e-06,9.26597767827667e-05
"TRIM5",2.06061455651743,6.26521533077265,56.5904747476018,4.85435980846478e-09,1.30838481170927e-06,9.42037064430676e-05
"PML",2.42100413135716,8.88766675971803,55.6773138894445,5.85346798494123e-09,1.5397625127928e-06,0.00011359239971577
"RPL15",-1.16025822798998,8.59741418862599,55.6623944816506,5.87150499570581e-09,1.5397625127928e-06,0.000113942425946667
"RPL35",-1.97228779674877,7.14945755052006,55.4488091989588,6.13668742675106e-09,1.54691389119997e-06,0.000119088556203531
"RPL32",-1.56526743453919,8.8936103423069,55.4483828603798,6.13689941737325e-09,1.54691389119997e-06,0.000119092670093545
"LRRC75A",-1.3356228983008,4.78647168950595,55.4528373912964,6.13791454304843e-09,1.54691389119997e-06,0.000119112369622398
"H2BC21",2.20333130920123,6.20628985650176,54.9496571257209,6.80785825022771e-09,1.6836410446455e-06,0.000132113297203919
"OAS2",3.05451783777713,9.69286006196202,54.9156329735028,6.85394427120452e-09,1.6836410446455e-06,0.000133007642526995
"ZBP1",2.71505568298309,8.54379684506881,54.7571001696945,7.08398616635048e-09,1.71839794430247e-06,0.000137471835544198
"LHFPL2",2.17387500333977,4.41428716425656,54.6014909320539,7.35377767723428e-09,1.76181987165936e-06,0.000142707409604408
"TRIM66",-1.04920210892194,6.85586092563471,54.4937423176109,7.48442427476565e-09,1.77125289605003e-06,0.000145242737476102
"EIF3L",-1.28176131556166,7.77131491371687,54.1576542734916,8.02991428183037e-09,1.87745200666506e-06,0.0001558285165532
"C1QC",3.74909374905404,3.97168474724046,54.2566486685042,8.234191420418e-09,1.90229427029323e-06,0.000159792718704632
"DTX3L",1.77941161224672,7.72111408375743,53.9603409496095,8.36976310982752e-09,1.91086615187427e-06,0.000162423622909313
"ATP5MG",-1.14231496430847,5.94968719377394,53.7350859116018,8.77817491322885e-09,1.95826791279585e-06,0.000170349262366119
"PLAC8",1.58991748992425,7.5664738993445,53.6945372533076,8.8515670480876e-09,1.95826791279585e-06,0.000171773510135188
"RPL35A",-1.48184517336329,7.21464873660251,53.6325808465768,8.96812148436326e-09,1.95826791279585e-06,0.000174035365525553
"CD300E",1.63542276093018,8.09025723407682,53.6038017806404,9.02254029846133e-09,1.95826791279585e-06,0.00017509141703194
"MOV10",1.94514358487489,7.83848849490233,53.5727799382294,9.08193920187705e-09,1.95826791279585e-06,0.000176244112151626
"EPSTI1",2.85912028540545,8.18756156559561,53.3638251252141,9.49235292833597e-09,1.98929969003536e-06,0.000184208600927288
"SMTNL1",3.89242738146646,5.87847309858692,53.3681078621635,9.53136273221359e-09,1.98929969003536e-06,0.000184965625181337
"TAP1",1.63186657296496,9.34213793067752,53.3079652025588,9.60492646425464e-09,1.98929969003536e-06,0.000186393202965326
"MICB",1.41619193353276,5.48922731268419,53.2946540194157,9.63589461317757e-09,1.98929969003536e-06,0.000186994170863324
"TMEM255A",3.18623171453162,1.37413691427319,50.9941489269223,9.79042872788385e-09,1.99382740489465e-06,0.000189993059893314
"RPL10A",-1.20068986045711,8.35271596304497,53.1335045951593,9.96683721619579e-09,1.99382740489465e-06,0.000193416443017495
"CNP",1.52409032878446,7.19899696431304,53.0693436705607,1.01038830652256e-08,1.99382740489465e-06,0.000196075954763767
"TMEM229B",1.07676202374452,5.83820141158533,53.0602921151558,1.01250974257938e-08,1.99382740489465e-06,0.000196487640644954
"EPB41L3",1.34435770538971,5.01784180923354,53.0415907828183,1.01715404042343e-08,1.99382740489465e-06,0.00019738891308457
"ATF3",3.54574555893543,3.88701505773128,53.0944615224504,1.04746146744706e-08,2.03270372372776e-06,0.000203270372372776
"MT2A",3.68384430059582,8.40568461965496,52.6738725265512,1.09916959464712e-08,2.11192922314079e-06,0.00021330485153722
"EIF4B",-0.966370203223985,8.34992081728734,52.6165308756036,1.11260852561889e-08,2.11679225962354e-06,0.000215912810481601
"RTP4",2.70375957775784,5.36373548052599,52.4966395333745,1.14393842435987e-08,2.15526884108035e-06,0.000221992690631276
"SNX20",0.896910413472687,7.50339757764575,52.3629952535542,1.17457555428325e-08,2.19171280830969e-06,0.000227938132064208
"TRAFD1",1.81045813075797,7.63406092427217,52.1864387290696,1.21989149831705e-08,2.2545918491753e-06,0.000236732144163407
"CYREN",1.80735032800963,7.89591574293041,51.9843906949757,1.27396212114341e-08,2.33231216253859e-06,0.00024722508922909
"DHX58",2.46191637976619,7.28771179871736,51.7906092308701,1.32833978915514e-08,2.40913663068642e-06,0.000257777619483447
"OASL",3.20151899982894,8.70864288540698,51.7117962124299,1.35100893682884e-08,2.42756291000931e-06,0.000262176794281005
"GCC1",0.887406821990155,5.30006805313438,51.6497584311326,1.3696861461631e-08,2.43854397728818e-06,0.000265801293524412
"CMTR1",1.81069948979937,7.02640816923638,51.3579576843627,1.45842132553525e-08,2.57292038575792e-06,0.000283021242433372
"NEURL3",3.69728452133358,0.183577194323003,42.9479205132529,1.48676610805101e-08,2.59850382101822e-06,0.000288521830928378
"CCNK",0.840439516811404,5.83700253812125,51.2296305733196,1.49970332863053e-08,2.59850382101822e-06,0.000291032427954041
"IL1RN",3.03674542464678,8.90690390626687,51.0928345751742,1.54465353690254e-08,2.63905262253167e-06,0.000299755465371307
"RPSA2",-1.52303587944806,4.80920798380212,51.0814440485789,1.55030402436674e-08,2.63905262253167e-06,0.00030085199896861
"CCR1",2.14387651586491,8.17544041354911,50.9911718969663,1.57916322068307e-08,2.66480360526745e-06,0.000306452414605757
"ASPRV1",2.45517439438754,5.04018838407944,50.7623632884474,1.66387773208456e-08,2.78355269558904e-06,0.000322892112688329
"ATP5ME",-1.71274771969355,3.7227187282568,50.5931774975056,1.73438325477894e-08,2.87670439677266e-06,0.000336574414422402
"CASP10",1.09741366687237,6.32451037196565,50.3258619932552,1.82614795333633e-08,2.99961060128709e-06,0.000354382271824448
"JUP",2.27081033860006,6.63809642717481,50.2934987441047,1.83939844147771e-08,2.99961060128709e-06,0.000356953661553164
"RPL27",-2.07545723348945,7.70350502299832,50.1124997158872,1.91358393635044e-08,3.09458415573472e-06,0.000371350098688166
"RGL1",2.37391142245571,3.00345523577098,50.0529920937083,2.00718244204545e-08,3.21912251820942e-06,0.000389513824703339
"GBP1",2.52057666912657,8.70918809097556,49.5842139213825,2.14981677524079e-08,3.41961838855104e-06,0.000417193443403227
"FFAR2",2.05037914406217,9.57851908947248,49.3974390737579,2.240537433625e-08,3.5349487347095e-06,0.000434798694369268
"CD38",1.28656350363325,4.79161201421458,49.119015932555,2.38572896216543e-08,3.7336658257889e-06,0.000462974562397824
"SP100",1.40863289304111,8.15701793325014,49.0109307590802,2.44133846841064e-08,3.79012914543815e-06,0.000473766143179769
"ARHGEF11",1.20882777889937,6.89886237936382,48.9534068008592,2.47288951217652e-08,3.8005311274136e-06,0.000479888938732975
"SP140",1.73585968691386,7.11548256070642,48.9275353235024,2.487207323413e-08,3.8005311274136e-06,0.000482667453181527
"ZNF496",1.49153126809915,5.31009486359878,48.8595030665717,2.52642022087772e-08,3.83028990674633e-06,0.00049027710806353
"IFI16",1.75009248805312,9.40292047631891,48.7203932439327,2.60471097799157e-08,3.89633369713309e-06,0.000505470212389044
"LAP3",2.63065771464929,7.96093919710763,48.7112276190483,2.61013800178966e-08,3.89633369713309e-06,0.000506523380627302
"C3AR1",1.62997820194734,5.79904596634974,48.4333009777316,2.77833799349935e-08,4.09075667694991e-06,0.000539164271018485
"USP18",4.05972790929049,6.66749511841839,48.4330050530099,2.7825408706451e-08,4.09075667694991e-06,0.000539979881357388
"KIAA1958",2.5318156321975,4.20019404094678,48.3862251856915,2.83211558203175e-08,4.13233345751189e-06,0.000549600349849081
"ELF4",1.09297379371614,7.8048658303625,48.2630798318015,2.88561794099789e-08,4.17897774350784e-06,0.00055998301763005
"MAFB",1.8008278688797,6.28221613363936,48.1455920554897,2.96340047783768e-08,4.25983330910504e-06,0.00057507749672918
"CDKN1C",1.99718221453994,5.76550798311547,48.0555105850232,3.02483794784683e-08,4.29528109054254e-06,0.000587000052159156
"PARP10",1.85805778509055,8.96491732311407,48.0191334988705,3.04834432604086e-08,4.29528109054254e-06,0.00059156169991149
"JADE2",0.710116653774853,6.90228189247681,48.010296648529,3.05446145777012e-08,4.29528109054254e-06,0.00059274879049487
"TOMM7",-2.60001715499536,5.18789522872076,47.9737715100126,3.08583265457834e-08,4.30817758955016e-06,0.000598836684947473
"CEACAM1",2.81758549401039,6.92368949541206,47.9269660413075,3.11305528136797e-08,4.31513934215906e-06,0.000604119507902269
"NUB1",1.63580187443363,7.60661940826562,47.8015698411779,3.20167667730074e-08,4.385002742402e-06,0.000621317375996981
"IFI35",2.43579556892416,7.97758742150559,47.79198229369,3.20864881696941e-08,4.385002742402e-06,0.000622670389421084
"HBG1",-2.97046262391517,0.960716899036344,45.2529488851396,3.47832591988947e-08,4.72030718890735e-06,0.000675003928013751
"ZFYVE26",1.42517250140207,5.67694380242753,47.3665360498366,3.53406113112241e-08,4.76263821601121e-06,0.000685819903105614
"RBM3",-1.05997848854577,6.63877873162914,47.2193998675966,3.65325689973783e-08,4.88931747560775e-06,0.000708951033963124
"GTPBP2",1.44970912677822,6.98490896522146,47.0953101538862,3.75791700077718e-08,4.99494091212891e-06,0.00072926137317082
"APOL1",1.92843403312689,7.18502713670784,46.4544072685646,4.35100440441247e-08,5.74391778721281e-06,0.000844355914720283
"MDK",3.21435761140615,3.59157553508718,46.5160408126696,4.44690552575757e-08,5.83085463735482e-06,0.000862966486328514
"IL27",2.48788152563652,2.40256674535167,46.4815158862521,4.52892570739071e-08,5.89854579044457e-06,0.00087888332277624
"LMNB1",1.45925221234986,6.70538469209779,46.2384715950268,4.5724023744609e-08,5.91546936525255e-06,0.000887320404787883
"PARP12",1.95956647386084,7.76227412033163,46.1869604095698,4.62679304716971e-08,5.94619509095202e-06,0.000897875458733754
"RPS29",-2.09956906319566,7.2656182058285,46.0351468576997,4.79167067621994e-08,6.1175763909687e-06,0.000929871611427242
"MARCKS",1.54815229831684,7.65282270330218,45.9256321475437,4.91417264636391e-08,6.19857252960496e-06,0.000953644343753381
"XAF1",2.61125127702752,9.46735962130057,45.9213725515525,4.91899499927427e-08,6.19857252960496e-06,0.000954580169559164
"GALM",2.53436743347123,6.13776505373125,45.6999164687331,5.1799147026622e-08,6.42115850240244e-06,0.00100521424719863
"GBP4",1.9399359115345,7.57775169431847,45.6856050109157,5.19489389969473e-08,6.42115850240244e-06,0.00100812111017476
"HELZ2",2.16422870767764,8.83237943772279,45.6701238692235,5.21345431901754e-08,6.42115850240244e-06,0.00101172294514854
"TRIM38",1.44590192847968,8.00441035529969,45.6581177883992,5.22798641337517e-08,6.42115850240244e-06,0.00101454304337959
"AKIRIN2",1.30278960452497,6.45089982988378,45.5632000941777,5.34468575214103e-08,6.52320576767603e-06,0.00103718971706049
"KLHDC8B",1.91185998313499,4.81035980474159,45.259910427614,5.74391996069932e-08,6.95399215295973e-06,0.00111466510757331
"MX2",2.14296193133249,9.62338145554731,45.2341551606453,5.76931225717054e-08,6.95399215295973e-06,0.00111959273662652
"ASPHD2",1.23585604205693,3.57630420824444,45.0954598729567,5.98963664774686e-08,7.17499313494911e-06,0.00116234888786176
"CNTNAP3B",-3.13738221359874,-0.359960529298183,38.1321551990181,6.25671131005949e-08,7.43009463424431e-06,0.00121417739683015
"FGF13",3.56583844352409,-0.385650748360201,37.89026781655,6.29115264169653e-08,7.43009463424431e-06,0.00122086108164763
"STAT1",1.68241569763673,9.01033645164182,44.7941284055552,6.39403663112911e-08,7.43009463424431e-06,0.00124082674863692
"AGPAT3",0.871936965401511,6.68893668151976,44.78922999503,6.40158240326143e-08,7.43009463424431e-06,0.00124229108117691
"MSR1",2.49651281602161,3.26492744884032,44.8882925031753,6.41859152509494e-08,7.43009463424431e-06,0.00124559187135992
"SCARB2",1.61680818474119,5.6870777688311,44.7699038255393,6.43231937830076e-08,7.43009463424431e-06,0.00124825589855304
"TTYH3",1.06406136926115,7.35361121344636,44.7144217797811,6.51464940683899e-08,7.48066783367559e-06,0.00126423286389117
"RPGRIP1",-1.41759351971693,2.60720360898814,44.7712618858086,6.57332242496437e-08,7.50364088110932e-06,0.00127561894978858
"SIDT2",1.06602749158045,6.90359906767629,44.6125057339253,6.67246668346206e-08,7.57227417890437e-06,0.00129485888459265
"WARS1",1.96050881688568,8.96176070232528,44.2306988789473,7.29975676020138e-08,8.19088975592315e-06,0.00141659079688468
"ATP5PB",-1.11605465633575,5.82885402828502,44.2285779297742,7.30482828587493e-08,8.19088975592315e-06,0.00141757497715689
"ZNFX1",1.46973696472887,8.19246147816195,44.2049838708574,7.34419673055049e-08,8.19088975592315e-06,0.00142521481753063
"CCDC194",3.3414651421696,3.19972193750651,44.3464758585451,7.40754959602334e-08,8.21433756916736e-06,0.00143750907460429
"C10orf105",1.28409589907333,6.00647721023661,44.0746306987875,7.57501230643303e-08,8.35231186469542e-06,0.00147000688818639
"UBQLNL",3.19998880704462,2.43783243490356,44.014257420599,7.72251483106736e-08,8.46684309670583e-06,0.00149863122811693
"GORASP1",1.23860729762726,5.65803141146542,43.8451831791755,7.99862014414041e-08,8.72029339984207e-06,0.00155221222517189
"TRIM56",1.08143809685833,8.43818009705893,43.7853016995686,8.11108014149587e-08,8.77220161642437e-06,0.00157403621225869
"SNRPD2",-1.85116323733183,5.16700782566476,43.775254736818,8.13663965245999e-08,8.77220161642437e-06,0.00157899629095639
"ADAR",1.47200721755111,9.48497552425587,43.7070115634277,8.26324111903072e-08,8.85947277104476e-06,0.0016035645715591
"CDC42EP4",1.14774887850337,3.65588318165349,43.6853203634182,8.33970449520743e-08,8.89232447439535e-06,0.00161840305433995
"NDUFS5",-1.74850652876114,4.64780820677951,43.6022773607828,8.48450735014211e-08,8.99728686540206e-06,0.00164650349636858
"NTNG2",2.35826113636709,8.25274171812635,43.516343376355,8.64657803105375e-08,9.11932028644724e-06,0.00167795493270629
"PPM1K",1.23742545623377,5.89772983489638,43.4775312902418,8.72851660557512e-08,9.15597801339409e-06,0.00169385593247791
"IFIH1",2.35620467910373,6.80180683782936,43.3698686979056,8.95511293015122e-08,9.34316782379111e-06,0.00173782921522515
"IFIT3",3.32857722373904,10.6819950049608,43.0501954973813,9.66469751119734e-08,1.00295786044008e-05,0.00187553119902296
"RGS12",0.873701822481363,4.06043736384956,43.0049248751399,9.7869124912648e-08,1.01023842449726e-05,0.00189924823805485
"GZMA",-1.79569042755116,5.50410613073121,42.9050916510146,1.00111406621712e-07,1.02791637931267e-05,0.00194276195690095
"CD3D",-1.72251047634311,6.06964242967061,42.8039179746746,1.02548220352078e-07,1.04739513902759e-05,0.00199005076415242
"P2RY6",2.10507302261265,2.75493976038149,42.8864765846129,1.03666449173355e-07,1.05145277445508e-05,0.00201175111265812
"C12orf57",-1.76511176143956,4.86229444120525,42.7478028804241,1.04029131554868e-07,1.05145277445508e-05,0.00201878932695376
"SNRPE",-1.62667107160053,2.73849274287373,42.719688850465,1.06848995578436e-07,1.0743583462151e-05,0.00207351160819514
"RPL7",-2.87013087348437,7.99661298280614,42.4992631176799,1.10335088253702e-07,1.10369212507801e-05,0.00214116272265134
"BTN3A3",0.824455038195057,6.83221496878138,42.4118229214558,1.12687300154073e-07,1.11621140668593e-05,0.00218680974678993
"ACP2",1.10824102250087,4.99976024211766,42.4120611375611,1.12737006961992e-07,1.11621140668593e-05,0.00218777435710442
"ZCCHC2",2.04688096305183,7.36017187548692,42.3588508305824,1.14140506410986e-07,1.12437089716325e-05,0.0022150106674116
"GTPBP1",0.968255075783187,7.89801162677447,42.2948344783082,1.15916523934249e-07,1.13609902195355e-05,0.00224947606346804
"RPL10",-1.398070489336,9.72914466853231,42.2386494337114,1.17502836624236e-07,1.1458593203668e-05,0.00228026004752993
"SOCS1",2.71327110528065,5.28594203382207,42.1233026735194,1.21058646216489e-07,1.17463204423859e-05,0.00234926408847719
"MX1",3.18030917738453,10.7641976329297,41.9589101031591,1.2574951186218e-07,1.2103793291063e-05,0.00244029502719746
"ADM",1.97146158117124,6.3787583454471,41.9517380735648,1.25990221828029e-07,1.2103793291063e-05,0.00244496624479473
"FRMD3",2.59926229090966,3.53840703310356,41.9452068776402,1.28662556424816e-07,1.22996333496551e-05,0.00249682556997999
"GRAMD1B",2.47492386245565,5.98514779929337,41.7509949525199,1.32333808095227e-07,1.25885778426274e-05,0.00256806987989598
"NAT8",4.1897256138588,0.216513467987195,35.5252569969698,1.34257289498107e-07,1.27092534634159e-05,0.00260539696000026
"AMBRA1",1.10989420268442,5.65088963189971,41.5969931280762,1.3736205900969e-07,1.29400394036022e-05,0.00266564811714204
"MTIF2",-1.07970968487678,4.61937772728249,41.4205677490791,1.43502068317106e-07,1.3453145593052e-05,0.00278480113776177
"LCP2",0.920928047506247,8.48146563184033,41.002992474597,1.58848648823662e-07,1.48202734570768e-05,0.00308261687907198
"LILRB4",1.55143087789326,6.52531941668388,40.9785096987253,1.59819812924148e-07,1.48395372708422e-05,0.00310146328960601
"RPS16",-1.12981403285116,8.94144455897947,40.9492605411265,1.60962693200852e-07,1.48744858297892e-05,0.00312364202425574
"APOL6",1.71014369615861,7.80861577012134,40.6286717744064,1.7420861936159e-07,1.60222391816636e-05,0.00338069246733102
"PHF11",1.3606520260857,5.31597428624962,40.5638554147754,1.77084603933213e-07,1.62099236977732e-05,0.00343650382392793
"NBEAL1",-1.12326639620841,3.94344125057798,40.4592921306238,1.82070224875342e-07,1.65880506287835e-05,0.00353325478393089
"SHFL",1.4607491364778,7.17893225061051,40.4283122978342,1.83068835542211e-07,1.66010926286549e-05,0.00355263382253216
"ATP10A",0.869799063719912,5.14415102232949,40.3979901947144,1.84508793075306e-07,1.66538494810204e-05,0.00358057763841939
"ETV7",3.06978718315905,5.71836166492855,40.2922612574743,1.89627039727442e-07,1.70365848747719e-05,0.00367990233295073
"CAPN2",0.851106110689367,7.71578572212864,40.200682318291,1.93706924836669e-07,1.7322933563965e-05,0.00375907658338041
"CHRNB2",1.31415013418639,8.2124336883749,40.1779946281775,1.94802576229821e-07,1.73308094710115e-05,0.0037803387943159
"WDR38",-2.01679745130736,2.27784936065008,40.3320321271171,1.95581123062533e-07,1.73308094710115e-05,0.00379544727415152
"RPS27",-2.55572471489181,9.21246867208367,40.0453100630127,2.01343072221076e-07,1.77602893614646e-05,0.00390726365952221
"PATL1",1.38136943547753,6.58300594016978,39.8659786350506,2.10564017674208e-07,1.84631268939996e-05,0.00408620532698568
