"GeneSymbol","baseMean","logFC","lfcSE","stat","PValue","FDR","Bonferroni_pvalue"
"APOBEC3H",105.498086701903,0.648388594165355,0.208365232464516,3.11178878787166,0.0018595749235671,0.00383354010268485,1
"PHACTR1",373.536026678597,0.914609637821439,0.294008117813596,3.11083124038538,0.0018656152574607,0.00384538580902246,1
"RAC2",26575.6415451837,0.49149056355661,0.15801955258412,3.11031486622499,0.00186888008847129,0.00385150784552502,1
"BORCS8",1126.89438817846,0.448483128264051,0.14421168877384,3.10989443419795,0.00187154219053967,0.00385638600510067,1
"CENPE",24.3919315063964,1.07286255193832,0.345022945094203,3.10953971958414,0.00187379089016552,0.00386041092913986,1
"OSBPL3",235.822873774578,-0.500245147298892,0.160906316628266,-3.10892174888686,0.00187771442090334,0.00386788455180562,1
"GPR174",166.980957051668,-0.824571414454327,0.265236091056951,-3.10882056498592,0.00187835756169275,0.00386859964250304,1
"NOP9",663.727695975651,-0.308594467922859,0.0992830105085287,-3.10823036431142,0.00188211300409924,0.00387572348567465,1
"MRPL48",204.09490099172,-0.526939904596853,0.16959400243311,-3.10706685989491,0.00188953658072561,0.00389039746535661,1
"SYNCRIP",791.966472471452,-0.274318697229739,0.0882935133832114,-3.10689524879524,0.00189063379434213,0.00389204342290938,1
"POLL",1331.69124787501,-0.711377966140961,0.228971482574348,-3.10684089626739,0.00189098142494863,0.00389214601953993,1
"CACNA2D2",113.842513831562,-0.918115422286004,0.295678092066576,-3.10511819076294,0.00190203005624751,0.00391427064008109,1
"FBXL3",433.5235297535,0.652922513967981,0.210294159969014,3.10480573528141,0.00190404034081223,0.00391733165359314,1
"NUP42",196.201884858845,-0.308121903256801,0.0992406965131443,-3.10479384045829,0.00190411690859045,0.00391733165359314,1
"NINL",16.6953168429564,-0.934960578553038,0.301302720134326,-3.10306053040681,0.0019153046193913,0.00393972794703246,1
"IDH2",1886.97487871864,0.437464509608822,0.141040920963847,3.10168500474382,0.00192422592380124,0.00395745599120097,1
"ADGRE2",3746.62112034635,0.661809878351561,0.213380865418333,3.10154276042552,0.00192515065742883,0.0039587349107292,1
"ZNF619",124.698432304808,0.394309581085103,0.127139670987644,3.10138903162196,0.00192615051077749,0.00396016787413274,1
"UBA2",525.969307454212,-0.401693554772807,0.12953428981898,-3.1010596138996,0.00192829465209595,0.00396347601111836,1
"GALE",208.705443962902,0.3748027107127,0.120863215162249,3.10104865412988,0.00192836602560839,0.00396347601111836,1
"SIVA1",768.873516800514,-0.383606026223274,0.123724938370072,-3.10047457914973,0.00193210797790347,0.00397054265270414,1
"TMEM104",643.30748877821,-0.285635417008789,0.0921367187216193,-3.10012578016593,0.00193438478455007,0.00397459662538428,1
"NCR1",128.21796350065,0.606806933916491,0.195802925702228,3.09906980061833,0.00194129278283803,0.00398816357618565,1
"CYB5D1",134.371307568401,-0.440300006864625,0.142082664924177,-3.09890025711153,0.00194240400907578,0.00398981933028767,1
"BAHD1",519.3498790996,-0.396868427867963,0.128118071395576,-3.09767719373948,0.00195043755987196,0.00400569121739889,1
"PLXNB3",23.7156967291302,1.22169592484696,0.394645533630611,3.09567908600854,0.00196362754979015,0.00403214643766806,1
"USP44",10.4153674436018,-1.1042268949773,0.356756286296529,-3.09518552970779,0.00196689822053674,0.00403822804624807,1
"ZNF579",81.4245251471102,-0.551916274788507,0.178377407531762,-3.094092925923,0.00197415642165865,0.0040524932356021,1
"CERS6",241.25026000748,0.431617382335538,0.139599603826434,3.09182383405739,0.00198930868151356,0.00408295610354621,1
"TADA1",79.8774572652447,-0.507305348408909,0.164133554086837,-3.09080828250702,0.0019961247216101,0.00409630241975883,1
"FAAP100",1170.24860324229,-0.335500449024485,0.108550925488539,-3.09071937907989,0.0019967224306573,0.0040968857407678,1
"THAP8",116.269766823743,0.404028601811844,0.130731787281029,3.09051539961983,0.00199809443135976,0.00409905732504663,1
"YWHAH",1506.77463960178,0.39694319149288,0.128457680597061,3.0900697385156,0.00200109503488673,0.00410456875486026,1
"CRIP1",3620.86224811679,-0.710352939852412,0.229915583064627,-3.08962502838591,0.00200409335739158,0.00411007377704503,1
"PTPN6",16257.848122853,0.492791689094841,0.159527868845289,3.08906332581144,0.00200788635836855,0.00411720657418842,1
"NEK11",15.9608017205268,-0.704666225639963,0.228120285005092,-3.08901168356962,0.00200823541268758,0.00411727636765909,1
"RASSF4",1986.58273515733,0.463039337006456,0.149901682092678,3.088953576386,0.00200862823068039,0.0041174358492774,1
"ZNF224",492.07420272546,0.424442584742833,0.137418352262239,3.08868923077216,0.0020104161583647,0.00412045463224505,1
"RNF130",5290.0624478132,0.390738193475811,0.126522370935091,3.08829332384444,0.0020130966458373,0.00412530153043173,1
"DLGAP3",23.2067855313473,-0.638566056305587,0.206811127314862,-3.08767746008848,0.0020172728705324,0.00413276730392511,1
"DALRD3",501.649476363688,-0.361031471990466,0.116927104182156,-3.08766281792142,0.00201737225700399,0.00413276730392511,1
"MED29",1041.28513579978,-0.173435769846189,0.0561798430713421,-3.08715297808763,0.00202083569452979,0.00413921368555153,1
"LEO1",219.652512178442,-0.30494103592681,0.0988140029420755,-3.08601035124107,0.00202861759875249,0.00415450203943826,1
"XCL1",30.4974450176285,-1.0949848716825,0.354847982927729,-3.08578581354233,0.00203015005033417,0.0041569890581024,1
"PCF11",1171.90688820772,0.484658658768429,0.157108503615645,3.08486585776485,0.00203643977183121,0.00416921488374591,1
"GP5",23.8389102763788,-0.804895141111555,0.260969957759778,-3.08424443955522,0.00204069850974711,0.00417727948667106,1
"HAUS8",158.03743883963,-0.345213795927147,0.111941511960763,-3.08387648049767,0.00204322407755068,0.00418179434600491,1
"TBC1D13",814.601705220742,-0.258843848623783,0.0839560149569381,-3.08308879067863,0.00204864020283182,0.00419222286691904,1
"COX6A1",1890.2014830936,0.547444640667259,0.177588480346463,3.08265851252982,0.00205160433884377,0.00419760903686142,1
"SLC38A11",10.0042180162843,-1.35610625700703,0.439920948641472,-3.0826135040735,0.00205191462406332,0.00419760903686142,1
"BFSP1",31.64969935001,-0.858366383994504,0.278551258388376,-3.08153834579956,0.00205933950177299,0.00421213885573913,1
"CHCHD2",3066.54550876355,0.462922256636573,0.150244868427579,3.08111858648744,0.00206224497893498,0.00421742166713819,1
"ANXA8L1",11.6721820800295,1.83694021395518,0.596254463864978,3.08079909716392,0.00206445893025786,0.00422128883267682,1
"VWA5A",219.750594018219,0.470037305789985,0.152598475909585,3.0802228068679,0.00206845793862425,0.00422880420112919,1
"COX20",234.972480307997,-0.395219945253173,0.12834070043972,-3.07945915753206,0.0020737680208224,0.00423899718988876,1
"EPDR1",15.4587695673963,0.711366549207894,0.2310331043987,3.07906761266675,0.00207649549865543,0.00424334103345823,1
"MAD2L2",698.258808808529,0.579079518987162,0.188070174966524,3.0790608829403,0.00207654240627382,0.00424334103345823,1
"IST1",3662.33630536553,0.275862376339377,0.0895954596882515,3.07897718588915,0.00207712587366624,0.00424386980910079,1
"COL5A3",97.7436568886899,-1.21015414236725,0.393047091815768,-3.07890369262541,0.0020776383325937,0.00424425336151917,1
"RHOT2",2492.756193416,-0.323091491204494,0.104940426290102,-3.07880864054551,0.00207830129032412,0.00424494418886329,1
"COPS2",188.381933291677,0.843206375041446,0.274018834163112,3.07718401042288,0.00208966260734448,0.0042674828559363,1
"SIPA1L3",366.621068489381,-0.532100668656584,0.17293499266023,-3.07688259311416,0.00209177672474693,0.00427113291555107,1
"CYTH3",150.382998966323,-0.496722594471399,0.161443050077062,-3.07676666313166,0.00209259037079796,0.00427212685822077,1
"RNPC3",306.374763309532,0.547787626022292,0.178091306412877,3.07588077742734,0.00209881748520537,0.00428417062808592,1
"GLA",597.189362271451,0.513934457928862,0.167098546713028,3.07563691030468,0.00210053466953743,0.00428700626652938,1
"EFNA4",160.525135842113,0.340096461451096,0.110583679191814,3.07546704845278,0.00210173150880651,0.00428877920688542,1
"ABCC4",113.139621803385,-0.656260093551148,0.213458990894103,-3.07440830110885,0.00210920550579139,0.00430335872005829,1
"EML2",793.369044650949,0.273582901514031,0.0890045512882485,3.07380799694176,0.00211345404322399,0.00431135388558413,1
"GGTA1",92.8162187619827,-1.15199547935081,0.375132503182313,-3.07090286652912,0.00213412565250237,0.00435284367637422,1
"ATP6V0A1",1869.83428136223,0.399306826653299,0.130040245567115,3.07064036146574,0.00213600262459577,0.00435599224582099,1
"GDAP1",33.0469717560148,0.576444347550672,0.187739555974421,3.07044695274134,0.00213738651017255,0.00435813442869816,1
"PEMT",141.968263058981,-0.522992186183111,0.170337216904351,-3.07033422106918,0.00213819351138039,0.00435909985864011,1
"ZNF707",294.03967973072,-0.24737835885842,0.0805722718462343,-3.07026664620456,0.00213867738687949,0.00435940633913209,1
"ZNF503",14.4793783328997,0.818607356808468,0.266653400682681,3.06993030920545,0.00214108725008942,0.00436363797889735,1
"RCOR3",372.922543210009,0.401742930947312,0.13088416089066,3.06945415101011,0.0021445031933821,0.00436991841869412,1
"CACNA2D4",228.565927786361,-0.442598166254484,0.144200720218083,-3.06932008096157,0.00214546590866574,0.00437119866348577,1
"F2RL1",321.718463283923,0.850282945941881,0.277138348555253,3.06808116009381,0.00215438098174135,0.00438867821561089,1
"PRSS16",12.0880861994053,-1.14956865675041,0.37479078910913,-3.06722761112381,0.00216054272727953,0.00440054440479093,1
"OPRM1",13.0706330324271,0.708340674084122,0.230978949001277,3.06668931150174,0.00216443700011703,0.00440729891435349,1
"C3orf62",912.838234531527,0.42429961991824,0.138358150825,3.06667599551045,0.00216453341478463,0.00440729891435349,1
"DNASE1L3",14.6456445918256,-1.11494774000827,0.36370255260144,-3.06554829498289,0.00217271285042771,0.00442326432322277,1
"CCT3",2314.04835319653,-0.380976039187499,0.124285440828491,-3.06533119766803,0.00217429074901422,0.00442578727450799,1
"ABCC5",694.417133437733,-0.573750036577022,0.187201608464071,-3.06487770743241,0.00217759017927379,0.00443120132053407,1
"CD46",2935.45747557959,0.743422663782293,0.242562351737737,3.06487242746597,0.00217762862140706,0.00443120132053407,1
"KMT2A",759.633232321691,-0.531270818368858,0.173357510609053,-3.06459648908406,0.00217963852671592,0.00443460080077476,1
"AKAP5",30.1998367223618,0.540317029234872,0.176388096561041,3.06322841376027,0.00218962857778215,0.00445423276445333,1
"SNX29",386.287046416044,-0.451101063683625,0.147302608113901,-3.06241056733234,0.00219562073715315,0.00446572720737499,1
"ANXA6",6854.36308888178,-0.431584152062792,0.140944959670962,-3.06207581363911,0.00219807772715662,0.00447002892390494,1
"CLEC2L",27.5541492903429,-1.4015697850606,0.457830985313153,-3.06132575125281,0.00220359210805063,0.00448054586997849,1
"NLGN3",219.542190596924,0.514247625167086,0.168002360648215,3.06095475791489,0.00220632429664683,0.00448540341533273,1
"RASSF3",2690.60208190523,0.612431429446052,0.200098707831514,3.06064659828653,0.0022085961051405,0.00448932365383924,1
"ZNF616",102.141277138177,-0.32777523046359,0.107108130429502,-3.06022735294899,0.00221169030005407,0.00449491404473748,1
"NUAK2",2656.21647149069,0.453546909831439,0.148214696443154,3.06006705620714,0.00221287440235263,0.00449662133687016,1
"ESPL1",73.5829005887087,0.760822698700138,0.248660014171416,3.05969056277644,0.00221565782163918,0.00450157744890784,1
"GAA",2482.00388753285,0.50625796786814,0.165471459424248,3.05948814151786,0.00221715564973716,0.00450392047591929,1
"CLN5",258.164101512838,0.349235004095202,0.114153175840942,3.05935425381258,0.00221814686955959,0.00450523381276516,1
"PTGS2",162.69322492965,1.11497784740335,0.364585711319204,3.05820500581044,0.00222667189316067,0.00452184612237568,1
"ICE2",222.852804082591,-0.489055524804272,0.159931083016082,-3.0579141689117,0.00222883405177565,0.00452553379784181,1
"ADSL",786.810974423298,-0.343077534753599,0.112199241479623,-3.05775271052885,0.00223003520654518,0.00452726936153238,1
"NBPF10",513.479005274327,0.484875085196268,0.158576134641701,3.05768006195783,0.00223057586237335,0.00452766369330946,1
"COX8A",2404.29170340796,0.514090393211835,0.168134171522866,3.05761992672572,0.00223102348390426,0.00452786908922806,1
"RPS6KA1",10366.0651635846,0.457993077085035,0.149835899278594,3.05663114974519,0.00223839533997099,0.00454212499509716,1
"FBLIM1",150.250977959928,0.465405697630886,0.152433070656391,3.05318062298953,0.00226429603944021,0.00459396914552678,1
"EIF4ENIF1",370.156113394463,-0.289365350687875,0.094782290598926,-3.05294743205071,0.00226605630782019,0.00459682693515596,1
"ZNF529",74.0796912188555,-0.635563669673315,0.208194277290567,-3.05274322591629,0.00226759881064323,0.00459901778874889,1
"CSK",9488.44884265421,0.408834201782315,0.133924947950011,3.05271129868139,0.00226784006491864,0.00459901778874889,1
"CGRRF1",66.5916740405001,0.610862286359758,0.200118877202081,3.05249707024344,0.00226945946445259,0.0046015878374799,1
"GMFB",176.438874698188,0.805851389465188,0.264086662053437,3.05146569387183,0.0022772707012337,0.00461670979759958,1
"LASP1",12750.3174543273,0.357743925984522,0.11725907285301,3.05088482520214,0.00228168080501094,0.00462493302132336,1
"NAPRT",1897.49740910375,0.598181308056712,0.196095743795293,3.0504553361503,0.00228494662537516,0.00463083460903293,1
"KIAA0753",181.750177760056,-0.348137503222647,0.114129007819896,-3.05038578598734,0.00228547588515565,0.00463118911922238,1
"ICA1L",44.2526409953948,-0.4218262506592,0.138298008304991,-3.05012527533253,0.00228745930595695,0.00463448971149548,1
"MAOA",22.1244256562932,1.72245447861692,0.564781672571743,3.04977049055735,0.00229016302699127,0.00463924841332546,1
"GLB1L3",12.1940211676874,-0.626566010794613,0.205458582525753,-3.04959765171199,0.00229148124630541,0.00464119942495144,1
