"GeneSymbol","baseMean","logFC","lfcSE","stat","PValue","FDR","Bonferroni_pvalue"
"MCM7",987.673852162961,1.147319729843,0.139755670397223,8.20946818531234,2.22170322001965e-16,2.41413420758041e-14,3.62870786925809e-12
"PBK",19.712282604798,2.56565685136652,0.31274396969726,8.20369727304451,2.33104650411909e-16,2.51315951225339e-14,3.8072982551777e-12
"SLCO4A1",92.8057029744524,1.7520985340785,0.21427315271888,8.17693916314943,2.91144913144525e-16,3.10145576939398e-14,4.75526986638953e-12
"OSTC",753.655501610751,1.20641004832072,0.147545713698672,8.17651708123857,2.92166123203781e-16,3.10145576939398e-14,4.77194929028736e-12
"IQUB",12.1622591507883,3.14862136267509,0.38547458622846,8.16816847378103,3.13106466634879e-16,3.298373465314e-14,5.11396791954748e-12
"AIFM1",408.171595883438,0.805709093812554,0.0994994643151336,8.09762242800344,5.60436925858992e-16,5.85911331579856e-14,9.15361631005492e-12
"SMC2",169.729832945709,1.41673665700339,0.175338248467729,8.08002058526404,6.47558412585126e-16,6.7190271381013e-14,1.05765715527529e-11
"AURKB",287.088852924895,1.56128714192532,0.193623598801044,8.06351680060238,7.41303364091494e-16,7.57871393677975e-14,1.21077078457064e-11
"SPCS2",1883.68825418652,0.74289103226607,0.0921325839856341,8.06328228438602,7.42727476228056e-16,7.57871393677975e-14,1.21309678692328e-11
"GTSE1",78.5163289645469,1.88579314293382,0.233893931079891,8.06259971871476,7.46887750291338e-16,7.57871393677975e-14,1.21989176255084e-11
"DSCC1",27.8382605212003,2.31481841461411,0.287961598229979,8.03863580714466,9.08441396181836e-16,9.15072355278054e-14,1.48375733238379e-11
"GMPPA",612.941991044764,0.793177435997888,0.0987766108492203,8.03001266371298,9.74626052323603e-16,9.74626052323603e-14,1.59185673126014e-11
"FTSJ1",628.118609599181,0.756907018339642,0.0943765540874163,8.02007474905851,1.05680834737001e-15,1.04920540961915e-13,1.72608507375944e-11
"KIF4A",41.8130881105814,2.47223821327949,0.309048011781894,7.99952796662622,1.24897081294789e-15,1.23112837276292e-13,2.03994402878779e-11
"GPAM",54.4286693403114,2.14855171163118,0.269148926277042,7.98276159355591,1.43095121700976e-15,1.40050544643509e-13,2.33717262274204e-11
"SGO1",27.9215563033891,2.01887183412332,0.253104046304292,7.97645025277923,1.50601827755018e-15,1.46359522747835e-13,2.45977965272271e-11
"OIP5",19.2761357818222,2.80141582004163,0.351480207076641,7.9703373437207,1.5824181412239e-15,1.5270888355867e-13,2.58456355006099e-11
"KIF20A",65.9836235157648,2.22378843780223,0.2794969739844,7.95639539885089,1.77123743174209e-15,1.69743587208617e-13,2.89296209726436e-11
"FHL3",816.666469998169,-1.32148372927061,0.166243418888344,-7.94908898112935,1.87888067167624e-15,1.78817608752635e-13,3.0687758010488e-11
"MELK",26.2503324905563,2.61466326609755,0.329654254659077,7.93153198887602,2.16458824702424e-15,2.04598067184483e-13,3.53542198386468e-11
"RAD51AP1",30.3315521285403,2.20084906562567,0.277606208535687,7.9279533308519,2.22786997395222e-15,2.09146977146535e-13,3.63878002845616e-11
"FBXO5",195.015487621377,1.08692502205382,0.137717416323955,7.89242966551903,2.96359358173591e-15,2.76335077215916e-13,4.84043739704926e-11
"UAP1",337.956791169341,0.959046402665915,0.121846627847781,7.87093101882165,3.52011701836977e-15,3.26024260761764e-13,5.74940712610335e-11
"ARMCX3",549.43169437843,0.656865095932802,0.0834834063827972,7.86821147331809,3.59747105732151e-15,3.30967337273579e-13,5.87574947792322e-11
"BCAS1",41.647737228592,2.02319329752698,0.25716234328102,7.86737774945567,3.62151871867947e-15,3.30973233892561e-13,5.91502652321919e-11
"TMEM63A",501.149280954975,-0.859529581668558,0.109455410729084,-7.85278293638676,4.06905567931126e-15,3.69427423516417e-13,6.64598864101909e-11
"CHPF",659.909256850206,1.16131692843908,0.148133455516426,7.83966676798618,4.51743636013175e-15,4.07455044247177e-13,7.37832880700318e-11
"AUNIP",23.4663085782862,2.12122396382913,0.27242447266349,7.78646625646351,6.89093130979088e-15,6.17499039448793e-13,1.12549581082815e-10
"PRDX4",278.093084034411,1.3041995549122,0.167529485790912,7.78489558870803,6.97708030564356e-15,6.21185214308911e-13,1.13956652632076e-10
"E2F8",44.4895643998779,2.23962779797395,0.287871542283444,7.77995553227963,7.25500454667194e-15,6.41788863744056e-13,1.18495989260793e-10
"ZBP1",1340.89559772983,1.42675107472151,0.183624653681606,7.76993201139217,7.85282651323509e-15,6.90248445112384e-13,1.28260215440669e-10
"DDHD1",234.270921052326,1.16540072947699,0.15000636136452,7.76900871987041,7.91027232026024e-15,6.90897202655641e-13,1.29198477806811e-10
"CLSPN",27.5715451862472,2.31208024331581,0.298693464115876,7.74064558178232,9.89132711757912e-15,8.58492542280452e-13,1.6155504581142e-10
