"GeneSymbol","baseMean","logFC","lfcSE","stat","PValue","FDR","Bonferroni_pvalue"
"COTL1",89557.8813417385,0.314344912513029,0.163409501465556,1.92366361621443,0.0543967613928074,0.0960846370973141,1
"CAMSAP2",77.1300922537557,0.778473315405005,0.404753892007659,1.92332508908963,0.0544392356262189,0.0961496067893795,1
"DCTN5",2236.45837970332,-0.180554615350583,0.0938900559401356,-1.92304300538179,0.0544746491607949,0.0962020937187187,1
"CLIC5",75.5480184476319,-0.913603872306864,0.475178605151584,-1.92265363465895,0.0545235633605707,0.0962784093214887,1
"SLC34A3",22.575342881134,-1.4771574875765,0.768327266759627,-1.92256288626372,0.054534968774814,0.0962884823966766,1
"DDIT4",1835.44062511083,0.441464575164053,0.229658673203845,1.92226389278235,0.0545725608705686,0.0963447844783008,1
"POMGNT2",338.091529536991,-0.397141733626074,0.206664810877354,-1.92167080568815,0.0546471929698377,0.0964664599979681,1
"PDLIM4",7.49273595538554,2.31387152963607,1.20421595602187,1.92147556097824,0.0546717805291651,0.0964997777340995,1
"TMEM63B",2256.36593909591,0.468450532906474,0.243912022811611,1.92057171887869,0.0547857234356733,0.0966889324886767,1
"SEC31B",1457.43497830789,-0.400863616853138,0.20872500658531,-1.92053469496142,0.0547903950769168,0.0966889324886767,1
"LPAR2",11634.9298044286,0.432244482230283,0.225071431642695,1.92047688627351,0.0547976899842275,0.0966917032839117,1
"MEIKIN",9.65789435175831,2.18444543424504,1.13750582107337,1.92038176313133,0.0548096953841058,0.0966942803173909,1
"DCAF1",1546.21315618632,-0.208879624116387,0.108770249731332,-1.92037459353389,0.0548106003409533,0.0966942803173909,1
"ANKRD2",11.2272254260888,2.06287684055135,1.07452968840225,1.9197951092619,0.0548837848876827,0.0968132769454789,1
"SEC14L4",71.8456013311422,1.58151717253226,0.82395360395987,1.91942503186051,0.0549305655270163,0.0968856779188914,1
"PERCC1",18.5458720460035,-1.53958221161056,0.802428484446198,-1.91865348931764,0.0550282013715338,0.0970477520272743,1
"SELENOS",701.766920581078,-0.282821106537876,0.147438076984638,-1.91823653917667,0.0550810250570296,0.0971307698071863,1
"FBXO3",837.606302963248,0.307515075890526,0.160332089710086,1.91798832315214,0.0551124917757464,0.0971761129650649,1
"CDCA5",144.110505845069,0.929746186079629,0.484946216198728,1.91721505400637,0.0552106163431452,0.0973389676446474,1
"ERV3-1",1193.60395942984,0.615942664830859,0.321300221083966,1.91703156242116,0.055233922010636,0.097369892783597,1
"KLHL7",382.885413529353,0.40110160759956,0.209268381914407,1.91668518641108,0.0552779383346864,0.0974373177283294,1
"SAMD14",684.26612108277,0.706269237255644,0.368495837609194,1.91662744914007,0.0552852782392266,0.0974400865554146,1
"CRACR2B",349.247827378491,0.52756150965683,0.275350938479678,1.91596045602643,0.0553701292718865,0.0975764429317636,1
"E2F5",106.138606234664,-0.868381309388195,0.453243068467157,-1.91592849356751,0.055374198075841,0.0975764429317636,1
"OSMR",54.9429981468685,1.1165290338655,0.58279750891696,1.91580955097148,0.0553893415938184,0.0975929459127469,1
"NUDT8",32.2410060734783,-1.42428567937223,0.743704601631696,-1.91512285421837,0.0554768378582739,0.0977369136775056,1
"AICDA",14.6116944747672,1.9791811511414,1.03367243200301,1.91470826720822,0.0555297186798795,0.0978198736444686,1
"STN1",1507.23985307923,-0.283082058875897,0.14785938719301,-1.91453558850729,0.0555517563382702,0.0978484893683788,1
"GNPDA2",105.907311417165,-0.72220684809373,0.377234879634095,-1.91447527014004,0.0555594560260768,0.0978509580211825,1
"API5",2212.12187242134,0.254866668478071,0.13313184506449,1.91439297152842,0.0555699629439413,0.0978509580211825,1
"RANBP10",3255.17910636367,0.391780960956278,0.204650711088991,1.91438846643399,0.0555705381491523,0.0978509580211825,1
"MIER2",1182.95229492826,-0.310964664811991,0.162467394450702,-1.91401275230242,0.0556185263537137,0.0979252486306917,1
"ERRFI1",27.4422850649379,1.36914450154314,0.715426442495539,1.91374601247238,0.0556526167351139,0.0979736764116684,1
"CDCA7L",736.086870072268,0.531727112263876,0.277851925857899,1.91370677249081,0.0556576332249827,0.0979736764116684,1
"AKAP3",26.1128781743485,-1.4119578116859,0.737870486808257,-1.91355778138449,0.0556766838711241,0.0979969977681624,1
"LEFTY2",6.80228695450474,-2.12726966070858,1.11200917481738,-1.91299650118258,0.0557485003687844,0.098113178204519,1
"RSF1",2212.84598585422,0.336135565046122,0.17576648891788,1.91239847319911,0.0558251036871237,0.0982377579991165,1
"BARD1",146.793106896077,0.712737996358125,0.372988099161873,1.91088669574094,0.0560191431541993,0.0985689475856262,1
"FCGRT",18851.1722565916,-0.381346072852256,0.199584953966998,-1.9106954971932,0.0560437238091461,0.0986019265767164,1
"FXYD6",696.763643660518,-0.477802487416553,0.250075307385685,-1.9106344101365,0.0560515791084209,0.0986054755901708,1
"SRSF6",3860.64044478701,-0.227626121926986,0.119176776774178,-1.90998723147466,0.056134857355269,0.0987416934732861,1
"TPMT",621.229270946858,-0.307208993499696,0.160904050766793,-1.90926823803182,0.0562274974373216,0.0988943488197816,1
"TENM4",15.5073493377955,-1.89246393803197,0.991248962916873,-1.90917116570105,0.0562400146547649,0.0989060649228425,1
"POLR3B",252.918427888157,-0.319381143184704,0.167293896813869,-1.90910218045818,0.0562489115275265,0.0989114123581387,1
"ING2",244.821814182337,0.441817285099138,0.231445600465435,1.90894656977989,0.0562689845922644,0.0989364095110708,1
"BATF3",183.912540697426,-0.778625737344589,0.408164047328845,-1.90762940156088,0.0564391322683312,0.0992252465922883,1
"TSSK4",364.129903165139,0.454191013530546,0.238105853182999,1.90751721328527,0.0564536441708968,0.099240429854959,1
"OR2T8",12.1422481218551,1.89598279758973,0.994033162596996,1.90736372681603,0.0564735031547421,0.0992650086672489,1
"HS1BP3",2725.42902722755,0.340786182675825,0.178712329973319,1.90689798922493,0.0565337986251119,0.0993505532228488,1
"NDOR1",3698.90998606594,-0.228243410844673,0.119693627257251,-1.90689693407086,0.0565339352886205,0.0993505532228488,1
"DYRK4",432.089943075541,0.499670871440617,0.262084348401573,1.90652694252084,0.0565818735337206,0.0994244531819123,1
"PTGR2",88.3860825518736,-0.785318189389564,0.412110744572081,-1.90559988967288,0.0567021364652799,0.0996254119316111,1
"ADNP2",585.852487739623,0.332023789098507,0.174293216415327,1.90497252806053,0.0567836422527984,0.0997582398221099,1
"ASPHD2",570.331603198523,0.412849344371149,0.21678594919341,1.90441006858252,0.0568567989226248,0.0998763737704767,1
"DCAF16",979.504974100876,-0.372495433533695,0.195633067261987,-1.90405149163693,0.0569034783947285,0.0999479773384946,1
"ARHGEF5",246.520354654935,0.459540794976481,0.241357962658006,1.90398025370984,0.0569127559288028,0.099953878302743,1
"H4C15",168.813442954888,0.448674000673138,0.235691253328026,1.90365146919004,0.0569555908558884,0.100018707585356,1
"AP1AR",282.251877352252,0.480904462152582,0.252742362060387,1.90274577728953,0.0570737255465468,0.100215742226965,1
"UBXN8",94.295510506168,-0.717590221266963,0.377151055003664,-1.90265998661993,0.0570849262857269,0.100224990121198,1
"SIGLEC12",163.731626269565,1.45545921517911,0.765307132937085,1.90179753008883,0.0571976293209835,0.100412426902756,1
"DENND2B",52.4015179086128,-1.02152904036912,0.537182411476741,-1.90164275401513,0.0572178745322955,0.100437528668725,1
"PDGFD",122.830322656517,-0.789914054958921,0.415566674798956,-1.90081183805479,0.0573266629382644,0.100618033568252,1
"FNDC5",33.4400948005373,1.20213505183676,0.632584937768755,1.90035358109682,0.0573867341921648,0.100710756592695,1
"ARL5C",4.83485652313591,-2.5523229627011,1.3431031702604,-1.90031787521301,0.0573914169452152,0.100710756592695,1
"UBXN10",79.8203248524783,-1.00579065927726,0.529426243074585,-1.89977484575801,0.0574626733108087,0.100825322275042,1
"KLHL41",3.75450008170096,-2.50231912231303,1.31797060899853,-1.89861526898118,0.0576150793440105,0.101082236430907,1
"NAGS",125.17347824795,-0.452790078496488,0.238511921605293,-1.89839600238431,0.0576439358406674,0.101122359404744,1
"SUCLA2",339.251097645421,-0.502454552435089,0.26473164761582,-1.89797690212034,0.0576991248014471,0.101208663194147,1
"IRGM",8.89321865217274,-1.9896486371936,1.04836201782998,-1.89786409976203,0.0577139866106342,0.101224219507125,1
"ADRB1",18.7313240065553,-1.37069059757211,0.722497504274185,-1.89715616934774,0.057807329729151,0.101377406201366,1
"ST6GALNAC2",3260.15729226056,0.417177196054167,0.219914959782237,1.89699325806331,0.0578288279074419,0.101404578836866,1
"CRABP2",106.360102377726,0.688270837734902,0.362985171023426,1.89614037343273,0.0579414851739235,0.101591579423603,1
"SETSIP",13.4569747506002,-0.840617662735486,0.443422044707015,-1.89575072500266,0.057993014380874,0.101671373561653,1
"NUMA1",11578.9455750475,-0.202972525738911,0.107109919817026,-1.89499278951609,0.0580933569409009,0.101836720158985,1
"NEK4",650.79215937801,0.293707690961772,0.154997360471588,1.89492059779695,0.058102921873521,0.101842917231608,1
